0.6344947299	appeal
0.6344703889	property
0.6340321846	dating
0.6338627233	general
0.6338054211	usta
0.6337613496	millions
0.6337395939	union
0.6337101410	football
0.6335914603	user
0.6335794836	short
0.6334082529	capital
0.6333602253	school
0.6333063304	killing
0.6331317311	ground
0.6325202441	religious
0.6322345427	small
0.6319408361	minority
0.6318809490	language
0.6317446727	live
0.6317354214	genocide
0.6316670220	letter
0.6315797092	email
0.6315003455	address
0.6311620874	thursday
0.6311579944	independent
0.6310518650	human
0.6310196310	series
0.6309734256	issue
0.6307583470	organization
0.6307583470	riots
0.6306670183	areas
0.6305617714	party
0.6305351238	talk
0.6305011993	industry
0.6302769439	strong
0.6302051303	parties
0.6301956184	mother
0.6301457924	york
0.6300554211	rsf
0.6293608513	white
0.6292601065	pay
0.6291689526	phone
0.6289084034	support
0.6287022416	responsibility
0.6285190115	security
0.6284429072	land
0.6282208344	editor
0.6281126216	defense
0.6280515515	identity
0.6279239223	bank
0.6277091413	accused
0.6273995682	invasion
0.6273995682	word
0.6273986686	ideology
0.6272601167	couple
0.6271233477	ethnic
0.6270836789	body
0.6270836789	murder
0.6269674053	idea
0.6269022137	fired
0.6267349483	late
0.6264694255	child
0.6263859521	lady
0.6261063599	structure
0.6259460958	diaspora
0.6257877859	complex
0.6257818933	historic
0.6256894168	anniversary
0.6255982745	screen
0.6252543141	income
0.6251088195	inequality
0.6245395279	rights
0.6243234180	class
0.6242694257	social
0.6241763599	appeared
0.6240389373	stop
0.6236286669	theme
0.6236286669	award
0.6236286669	organisations
0.6236280739	power
0.6235457529	crisis
0.6234782084	attacks
0.6233477277	double
0.6230500122	policy
0.6229476018	interesting
0.6228974761	conflict
0.6228974761	promised
0.6228047636	publisher
0.6225108864	sharing
0.6223854855	wealth
0.6222457843	concerns
0.6219648608	round
0.6212477392	free
0.6211767071	dark
0.6208196990	western
0.6208196990	counter
0.6208096195	business
0.6205308668	economy
0.6204259292	sign
0.6202394937	media
0.6202391464	government’s
0.6201631809	channel
0.6199955645	high
0.6198236334	childhood
0.6196709617	head
0.6195642872	budget
0.6191836125	finals
0.6191836125	skills
0.6191836125	defence
0.6190514777	heart
0.6187017983	conspiracy
0.6186917638	care
0.6186913978	weekend
0.6186754421	drive
0.6186754421	faith
0.6186272903	national
0.6186168895	risk
0.6183932955	decision
0.6183202010	level
0.6182598355	intelligence
0.6182243458	targeted
0.6180393254	supreme
0.6178612183	sit
0.6178587032	interview
0.6175744428	northern
0.6174771573	franchise
0.6174771573	feature
0.6174771573	weapons
0.6174771573	exhibition
0.6174298899	present
0.6174178142	door
0.6174178142	discrimination
0.6166673656	world’s
0.6166433636	continued
0.6165440350	shutdown
0.6162549890	problem
0.6162143386	central
0.6161602726	decided
0.6161588414	planning
0.6161517550	status
0.6161168362	bowl
0.6157539194	reality
0.6153282782	influence
0.6151323433	fashion
0.6150844562	staying
0.6149177545	digital
0.6149177545	effect
0.6148556933	company’s
0.6148197844	based
0.6144321029	brother
0.6144321029	hits
0.6143002635	normal
0.6142764273	floor
0.6142764273	position
0.6142764273	visit
0.6141752867	administration
0.6141514800	illegal
0.6141514800	greater
0.6141514800	production
0.6134706597	deep
0.6134605422	main
0.6133689956	male
0.6132950470	apparent
0.6132421185	secondary
0.6131504410	firm
0.6131284001	mixed
0.6130600762	designed
0.6130481622	rules
0.6130481622	fan
0.6127857004	country’s
0.6123520136	challenge
0.6121377406	reform
0.6120646814	great
0.6117030507	impact
0.6113468485	choice
0.6112780141	significant
0.6110489418	end
0.6108132733	image
0.6108127776	speaker
0.6108127776	protection
0.6108127776	master
0.6104993432	insurance
0.6102883097	generated
0.6102713136	calling
0.6102092789	service
0.6101523292	west
0.6096740612	narrative
0.6093856520	woman
0.6092743852	secret
0.6089116145	war
0.6088470084	led
0.6086672272	period
0.6086672272	source
0.6086264526	article
0.6085036933	un
0.6081570164	week
0.6079319109	version
0.6075258840	single
0.6074796866	year’s
0.6074208227	wrote
0.6071784013	boys
0.6071452769	government
0.6071383582	threat
0.6069584067	campaign
0.6068839908	matter
0.6067837566	daily
0.6067483978	role
0.6061576803	super
0.6060455225	health
0.6057349663	leader
0.6053838440	authorities
0.6053090774	professional
0.6053068062	night
0.6052273263	working
0.6049067074	order
0.6043412298	heavy
0.6043412298	physical
0.6043412298	table
0.6041396676	cost
0.6040344508	thinking
0.6040344508	scale
0.6039049656	start
0.6036835994	racist
0.6035571941	half
0.6029061236	vice
0.6028566274	month
0.6027560961	hit
0.6025537295	world
0.6025040316	greatest
0.6024595397	returned
0.6020630107	broken
0.6016511884	elements
0.6016511884	section
0.6016066742	major
0.6014156694	student
0.6011466357	cup
0.6010619477	online
0.6008197171	neo
0.6007907825	executive
0.6005215084	home
0.6003379201	president
0.6000556489	album
0.5999636353	lost
0.5993207404	political
0.5991517153	wing
0.5991211251	chance
0.5990970808	women
0.5985126905	young
0.5984747777	university
0.5981828477	higher
0.5972955351	room
0.5971359328	hard
0.5968477976	fight
0.5967033490	attack
0.5963467955	big
0.5959531877	families
0.5959379481	managed
0.5956549623	started
0.5954387346	control
0.5952523848	statement
0.5952019128	economic
0.5949527154	man
0.5949131535	wanted
0.5948305951	bad
0.5935441973	felt
0.5933954225	received
0.5933444015	called
0.5932651459	sought
0.5921379226	money
0.5912980612	continues
0.5899218523	theory
0.5897303242	ability
0.5891579321	change
0.5890834158	living
0.5887815323	per
0.5885404992	east
0.5885145482	future
0.5884545867	secretary
0.5882628167	line
0.5878909055	member
0.5878328640	sense
0.5877233032	history
0.5872837049	moved
0.5872513177	alcaraz
0.5871200385	prize
0.5866268492	gcse
0.5865694954	don’t
0.5861264388	long
0.5853922381	years
0.5844823773	number
0.5842500839	sports
0.5841434472	safety
0.5832185779	response
0.5830518599	pressure
0.5830438559	netflix
0.5822973562	job
0.5822521338	shows
0.5820001963	vance
0.5820001963	tesla
0.5817698519	it’s
0.5810412897	nige
0.5809546879	parts
0.5806000569	mars
0.5806000569	sinner
0.5804616905	chief
0.5803809349	remain
0.5803188943	recent
0.5795558819	afl
0.5795008743	ago
0.5792193836	feel
0.5792008130	community
0.5791821637	local
0.5787236987	nigeria
0.5772062454	mulhall
0.5772062454	bengals
0.5772062454	mclaren
0.5771966164	oc
0.5769974592	masters
0.5769057573	ballroom
0.5762802013	minister
0.5762678909	record
0.5761958163	mj
0.5761958163	gs
0.5761958163	df
0.5756913186	leave
0.5756438564	allen
0.5749022436	rest
0.5746290745	real
0.5742912499	running
0.5736879437	interested
0.5735959606	steelers
0.5735959606	mohamed
0.5735846797	public
0.5732413350	commanders
0.5725302158	dad
0.5718453683	spokesperson
0.5715104652	jane
0.5715104652	riyadh
0.5714871176	ukraine
0.5711405147	kirk’s
0.5711405147	robinson’s
0.5711104660	past
0.5702596922	face
0.5700937133	israel’s
0.5695779071	idris
0.5695685590	meta’s
0.5691318053	abaraonye
0.5691318053	portland
0.5691068610	china
0.5690023604	giants
0.5688464664	lsu
0.5681310174	building
0.5678717134	palestinians
0.5672739899	bit
0.5670284118	morocco
0.5670284118	piastri
0.5669602700	norris
0.5665010858	leading
0.5664483167	hamas
0.5661619149	dharavi
0.5659817496	chicago
0.5653868761	wardley
0.5650089962	huge
0.5650001724	kathryn
0.5650001724	douda
0.5650001724	feeld
0.5650001724	launchgood
0.5650001724	wigan
0.5650001724	chessik
0.5646011546	dozens
0.5637491512	s
0.5636667180	grünheide
0.5634603620	built
0.5633474240	aboussad
0.5631460224	sport
0.5628507100	spacex
0.5626329814	zeynure
0.5625951209	palenque
0.5624219008	politics
0.5621061811	supposed
0.5621061811	unable
0.5621061811	attempt
0.5615235770	trump administration
0.5614982997	family
0.5614009310	mahomes
0.5611766456	capable
0.5606807574	howell
0.5606807574	crawford
0.5606807574	kuljit
0.5606807574	vylan
0.5606431293	starbuck
0.5603750671	muslims
0.5603021887	twitter
0.5602395754	prime
0.5600730288	hundreds
0.5598582786	turn
0.5594693733	hitler
0.5588708095	microsoft
0.5588657640	phil
0.5588208002	palenquero
0.5588208002	microsoft’s
0.5588208002	dhillon
0.5588208002	polanski
0.5587992275	brexit
0.5582438940	laura
0.5581174067	killawi
0.5581174067	daniels
0.5570967406	thousands
0.5566542485	disco
0.5562216928	kind
0.5538664824	eu
0.5525187838	lack
0.5516618049	civil
0.5515862726	maga
0.5498165231	musk’s
0.5497363035	flood
0.5495687873	robinson
0.5495687873	australia
0.5479242361	russian
0.5476099147	modernism
0.5474608546	team
0.5473458916	communities
0.5462995747	covid
0.5459442282	february
0.5455725008	4
0.5451512189	project
0.5438379423	longer
0.5425056890	point
0.5424944496	mp
0.5422349853	case
0.5412858908	showgirl
0.5408342620	rocket
0.5401698753	global
0.5378562704	de
0.5370662849	7
0.5367391179	uk’s
0.5366786817	wrestling
0.5364606637	tiktok
0.5329443147	front
0.5322175632	left
0.5318599638	phones
0.5312954458	experience
0.5308825418	lead
0.5302664462	love
0.5298612133	lot
0.5292839751	journal’s
0.5275454401	founders
0.5275454401	exam
0.5262864013	clash
0.5260912840	28
0.5260472815	ceo
0.5260177278	play
0.5251512199	crypto
0.5242957528	each
0.5223164252	wednesday
0.5206930201	conservatives
0.5197276935	brands
0.5197276935	quarterbacks
0.5192280571	well
0.5173889013	articles
0.5173281603	seems
0.5166287317	13
0.5159019040	yards
0.5159019040	algorithm
0.5149364943	did
0.5148205764	top
0.5144058586	away
0.5139300292	educational
0.5132206931	borough
0.5131285541	generative
0.5130878097	chris
0.5126292093	editors
0.5124438589	brothers
0.5120626876	playoffs
0.5115575858	along
0.5115390562	authors
0.5115262896	instagram
0.5114957899	interest
0.5113832263	isolation
0.5113255121	earth
0.5108161060	seemed
0.5103886780	i’d
0.5103485586	once
0.5097495716	comedians
0.5094516072	november
0.5091822085	wants
0.5087514069	though
0.5083109606	18
0.5082178025	britain’s
0.5082178025	friday
0.5076462371	cancel
0.5075175094	transgender
0.5058344165	send
0.5054917105	sent
0.5049041967	boxing
0.5036951813	september
0.5036281054	example
0.5034963940	extremism
0.5031912207	2020
0.5031472852	2019
0.5030075540	look
0.5023393759	12
0.5020520861	meta
0.5012630258	2022
0.5008699131	soundtrack
0.5008699131	clients
0.5006967980	3
0.5003180765	march
0.5001926416	protesters
0.4998619706	30
0.4991724441	facebook
0.4981835406	lgbtq +
0.4980457267	better
0.4970664977	offices
0.4970664977	mum
0.4965248100	try
0.4965193504	buildings
0.4953823358	fire
0.4949471984	rather
0.4944024416	looks
0.4936045108	does
0.4932456777	far
0.4918784553	launch
0.4918784553	immigrant
0.4918784553	inauguration
0.4918716019	experiment
0.4900799346	self
0.4896442403	sat
0.4896264162	rookie
0.4894517764	want
0.4893484136	little
0.4893336139	again
0.4892652941	due
0.4891468989	2024
0.4889318106	drones
0.4889318106	offseason
0.4889318106	pitch
0.4889318106	husband
0.4887431597	pianist
0.4887431597	communications
0.4882408636	next
0.4873948060	guy
0.4864009599	later
0.4863911784	ceasefire
0.4863705724	us
0.4856440050	scholars
0.4849849052	use
0.4849009745	enough
0.4845649264	contracts
0.4843627323	creators
0.4843250788	known
0.4842002149	five
0.4839719832	humanity
0.4831303384	journalist
0.4829186636	censorship
0.4822433485	banned
0.4817954864	*
0.4808818942	2023
0.4806884668	tried
0.4802963707	character
0.4802033041	going
0.4801060187	careers
0.4795012726	less
0.4794627366	comes
0.4787359305	right
0.4787352872	followers
0.4785413423	fair
0.4783463987	partly
0.4783463987	belong
0.4782380089	alternative
0.4780668283	editorial
0.4780668283	coaching
0.4779630904	i’ve
0.4772099324	offense
0.4770931536	injured
0.4769607755	meme
0.4767107484	old
0.4760402825	critics
0.4760402825	who’s
0.4760402825	standards
0.4757455268	fast
0.4756287887	described
0.4754701574	league’s
0.4751631226	internal
0.4751631226	fucking
0.4748725176	scores
0.4748725176	priorities
0.4741499777	got
0.4729937082	comedian
0.4724829634	too
0.4724175385	same
0.4723353016	few
0.4712109401	if
0.4710484888	climate
0.4709338692	silence
0.4701790238	featuring
0.4701790238	occasionally
0.4701790238	president’s
0.4701790238	powers
0.4701790238	plenty
0.4700026253	10
0.4699164027	likely
0.4699093622	construction
0.4698008422	tools
0.4698008422	damage
0.4698008422	settlement
0.4698008422	homophobic
0.4698008422	shooting
0.4698008422	information
0.4698008422	lessons
0.4698008422	drove
0.4697371008	benefits
0.4697371008	extremist
0.4694660605	spectacle
0.4694658674	woke
0.4692995731	parliament
0.4688672400	like
0.4686712100	absolutely
0.4683117338	last
0.4682125028	dollars
0.4674592082	helping
0.4674056837	chapter
0.4667605983	podcast
0.4662534518	b
0.4661142683	examples
0.4661142683	shortly
0.4661137212	place
0.4657440483	letters
0.4657440483	activism
0.4657440483	worried
0.4657440483	campaigners
0.4657440483	listening
0.4657440483	expressing
0.4657440483	understanding
0.4652107054	operation
0.4651183588	they’ve
0.4650994352	multiple
0.4649989774	came
0.4646974704	poor
0.4642997609	recorded
0.4642997609	audiences
0.4642590158	ultimately
0.4642590158	globally
0.4638479723	subjects
0.4637119755	pretty
0.4635424167	healthy
0.4634060775	day
0.4632765757	lawsuit
0.4632765757	rush
0.4632765757	ruled
0.4632765757	rounds
0.4627545916	starter
0.4627545916	fighters
0.4621784280	winning
0.4619033370	she’s
0.4614134476	knowledge
0.4614093626	initially
0.4614093626	check
0.4613783892	went
0.4613467399	trip
0.4612096632	lose
0.4612081420	know
0.4611366976	eventually
0.4610971592	ok
0.4610174486	think
0.4607195526	wearing
0.4605676114	least
0.4603691493	need
0.4601640889	+
0.4600443899	able
0.4598217445	this
0.4594056798	scholarship
0.4588329702	even
0.4584240404	difference
0.4584240404	inclusive
0.4584240404	lawyers
0.4584240404	organisation
0.4584240404	pair
0.4582480887	technology
0.4582275519	protest
0.4576566296	rich
0.4575693194	new
0.4574304676	so
0.4571722594	part
0.4570463130	employers
0.4569184535	stars
0.4567910959	drop
0.4567188603	many
0.4567172525	officials
0.4567154273	no
0.4564928019	worker
0.4563908711	professor
0.4561668594	quarterback
0.4559838130	joked
0.4559745209	losing
0.4559004743	early
0.4554171103	employees
0.4550038463	songs
0.4549738144	beat
0.4548245037	younger
0.4545691143	fall
0.4543742476	civilians
0.4543742476	program
0.4543742476	unit
0.4543742476	photos
0.4543742476	popularity
0.4543742476	antisemitic
0.4541786217	you’ve
0.4535903964	existing
0.4532893927	injury
0.4532893927	programs
0.4531036460	kids
0.4520734219	roads
0.4516269743	app
0.4516269743	athletes
0.4506905959	missing
0.4506905959	buy
0.4506905959	seek
0.4506905959	compared
0.4505189301	gilded
0.4505189301	performers
0.4505189301	trial
0.4503986735	such
0.4503512928	apparently
0.4499347411	girls
0.4497533789	describes
0.4497533789	grounds
0.4497533789	explain
0.4497533789	removed
0.4497533789	engagement
0.4497533789	finished
0.4497533789	luxury
0.4497533789	feed
0.4495548911	trouble
0.4494665391	homes
0.4488344050	diverse
0.4486387134	harm
0.4486294333	agenda
0.4481774826	used
0.4480360995	bold
0.4473009380	positive
0.4470884702	two
0.4469225177	perfect
0.4464429919	centres
0.4464411671	expect
0.4458027927	warning
0.4458027927	reputation
0.4458027927	tone
0.4458027927	stark
0.4458027927	tribal
0.4457593813	new york
0.4455855048	first
0.4452609836	alive
0.4452577421	matters
0.4451000326	trained
0.4448618229	trying
0.4447542258	publication
0.4446530291	journalists
0.4444782949	arrested
0.4444442577	roster
0.4443443087	plays
0.4441236873	favourite
0.4441115617	notes
0.4441115617	responded
0.4440578400	time
0.4440168002	one
0.4440147433	billionaire
0.4440147433	spaces
0.4440147433	paying
0.4440147433	adviser
0.4440147433	improve
0.4440147433	bought
0.4438640038	catch
0.4437709169	as
0.4436861672	concerned
0.4434139377	more
0.4433836349	moving
0.4433759265	people
0.4431221066	synagogue
0.4430626478	nights
0.4430626478	funding
0.4424189111	much
0.4423556205	hot
0.4423556205	introduced
0.4416719704	read
0.4416095328	behaviour
0.4416095328	hatred
0.4416095328	flags
0.4415616283	song
0.4415616283	contract
0.4415514760	eyes
0.4413858660	nature
0.4413858660	drew
0.4410416835	the
0.4408392065	experiences
0.4408392065	signed
0.4408392065	70s
0.4408392065	deputy
0.4408392065	remove
0.4408392065	signing
0.4408392065	talented
0.4408392065	historical
0.4408392065	expert
0.4408392065	thinks
0.4408392065	chair
0.4408392065	widely
0.4407317164	antisemitism
0.4407095773	pupils
0.4405269011	enjoy
0.4403857560	demolition
0.4400868430	posts
0.4400337725	unprecedented
0.4399919097	oh
0.4397754471	shaped
0.4394312458	activities
0.4394312458	rule
0.4391109419	messages
0.4390346285	three
0.4387790672	elite
0.4387790672	regular
0.4386857538	majority
0.4382999235	truth
0.4382428386	|
0.4381921113	tradition
0.4380377046	edge
0.4380150676	threats
0.4380129648	joy
0.4379276572	1980s
0.4379276572	infrastructure
0.4377588344	reporters
0.4377588344	brings
0.4377588344	attracted
0.4377588344	hopes
0.4377588344	leads
0.4377588344	duo
0.4377588344	heavily
0.4377588344	columnist
0.4377588344	opposed
0.4377588344	apply
0.4377588344	fewer
0.4377588344	pointed
0.4377588344	possibility
0.4377588344	teenager
0.4377588344	extraordinary
0.4377588344	committed
0.4377588344	appearance
0.4377588344	grown
0.4377588344	wait
0.4377588344	thrown
0.4375618764	promoting
0.4370955085	offer
0.4368850511	matches
0.4368850511	related
0.4368850511	hour
0.4365935106	shit
0.4365496414	friendly
0.4365496414	served
0.4365496414	fled
0.4365496414	protected
0.4365496414	sq
0.4365496414	backlash
0.4362644420	adds
0.4360695545	than
0.4358604711	morning
0.4358402304	demand
0.4358402304	legacy
0.4357428151	request
0.4356359787	site
0.4347624501	just
0.4347094623	determined
0.4347094623	facing
0.4347094623	imagine
0.4344420447	other
0.4343285668	country
0.4339693666	planned
0.4339693666	celebrated
0.4336578859	characters
0.4336578859	region
0.4335423093	reading
0.4333677303	rally
0.4331792923	year
0.4331167078	finding
0.4331167078	author
0.4330046501	teachers
0.4325256957	dangerous
0.4324124689	sounds
0.4324124689	creating
0.4323301625	not
0.4317287050	pass
0.4316908900	what’s
0.4314933147	dismissed
0.4314933147	save
0.4314933147	1970s
0.4314933147	creativity
0.4314933147	rhetoric
0.4314769150	respect
0.4314769150	prove
0.4314769150	activists
0.4314769150	toxic
0.4314769150	terms
0.4314769150	broke
0.4314769150	colleagues
0.4313811719	proved
0.4313811719	original
0.4313811719	moves
0.4313811719	carry
0.4313811719	attend
